label,message,target,char_count,word_count,num_sentences,clean_message
ham,G wants to know where the fuck you are,0,38,9,1,want know fuck
ham,No it was cancelled yeah baby! Well that sounds important so i understand my darlin give me a ring later on this fone love Kate x,0,129,26,2,cancel yeah babi well sound import understand darlin give ring later fone love kate
ham,Tomarrow i want to got to court. At  &lt;DECIMAL&gt; . So you come to bus stand at 9.,0,85,18,4,tomarrow want got court ltdecimalgt come bu stand
ham,Ü go home liao? Ask dad to pick me up at 6...,0,45,12,3,go home liao ask dad pick
ham,Omg you can make a wedding chapel in frontierville? Why do they get all the good stuff?,0,87,17,3,omg make wed chapel frontiervil get good stuff
ham,"I'm eatin now lor, but goin back to work soon... E mountain deer show huh... I watch b4 liao, very nice...",0,106,21,4,im eatin lor goin back work soon mountain deer show huh watch liao nice
ham,Check mail.i have mailed varma and kept copy to you regarding membership.take care.insha allah.,0,95,14,5,check maili mail varma kept copi regard membershiptak careinsha allah
ham,Wrong phone! This phone! I answer this one but assume the other is people i don't well,0,86,17,3,wrong phone phone answer one assum peopl dont well
ham,"Anyway I don't think I can secure anything up here, lemme know if you want me to drive down south and chill",0,107,22,1,anyway dont think secur anyth lem know want drive south chill
ham,I'm already back home so no probably not,0,40,8,1,im alreadi back home probabl
spam,"Hi this is Amy, we will be sending you a free phone number in a couple of days, which will give you an access to all the adult parties...",1,137,29,2,hi ami send free phone number coupl day give access adult parti
ham,I am in bus on the way to calicut,0,33,9,1,bu way calicut
ham,Hi its me you are probably having too much fun to get this message but i thought id txt u cos im bored! and james has been farting at me all night,0,146,32,2,hi probabl much fun get messag thought id txt co im bore jame fart night
ham,hi baby im sat on the bloody bus at the mo and i wont be home until about 7:30 wanna do somethin later? call me later ortxt back jess xx,0,136,30,2,hi babi im sat bloodi bu mo wont home wan na somethin later call later ortxt back jess xx
spam,"Welcome to Select, an O2 service with added benefits. You can now call our specially trained advisors FREE from your mobile by dialling 402.",1,140,24,3,welcom select servic ad benefit call special train advisor free mobil diall
ham,I lost 4 pounds since my doc visit last week woot woot! Now I'm gonna celebrate by stuffing my face!,0,100,20,3,lost pound sinc doc visit last week woot woot im gon na celebr stuf face
ham,U coming back 4 dinner rite? Dad ask me so i re confirm wif u...,0,64,15,3,come back dinner rite dad ask confirm wif
ham,Doing my masters. When will you buy a bb cos i have for sale and how's bf,0,73,17,2,master buy bb co sale how bf
ham,"Ahhhh...just woken up!had a bad dream about u tho,so i dont like u right now :) i didnt know anything about comedy night but i guess im up for it.",0,146,30,4,ahhhhjust woken uphad bad dream thoso dont like right didnt know anyth comedi night guess im
ham,I'm vivek:)i got call from your number.,0,39,7,2,im viveki got call number
ham,Why didn't u call on your lunch?,0,32,7,2,didnt call lunch
ham,"What i mean was i left too early to check, cos i'm working a 9-6.",0,65,15,2,mean left earli check co im work
ham,I want  &lt;#&gt;  rs da:)do you have it?,0,41,8,2,want ltgt r dado
ham,I want to see your pretty pussy...,0,34,7,2,want see pretti pussi
spam,Dear Voucher holder Have your next meal on us. Use the following link on your pc 2 enjoy a 2 4 1 dining experiencehttp://www.vouch4me.com/etlp/dining.asp,1,153,24,5,dear voucher holder next meal u use follow link pc enjoy dine experi
ham,"A few people are at the game, I'm at the mall with iouri and kaila",0,66,15,1,peopl game im mall iouri kaila
spam,URGENT! We are trying to contact U. Todays draw shows that you have won a £2000 prize GUARANTEED. Call 09058094507 from land line. Claim 3030. Valid 12hrs only,1,159,28,6,urgent tri contact today draw show prize guarante call land line claim valid hr
spam,You can donate £2.50 to UNICEF's Asian Tsunami disaster support fund by texting DONATE to 864233. £2.50 will be added to your next bill,1,135,24,4,donat unicef asian tsunami disast support fund text donat ad next bill
ham,Future is not what we planned for tomorrow.....! it is the result of what we do today...! Do the best in present... enjoy the future.,0,133,25,5,futur plan tomorrow result today best present enjoy futur
ham,I will cme i want to go to hos 2morow. After that i wil cme. This what i got from her dear what to do. She didnt say any time,0,125,30,4,cme want go ho morow wil cme got dear didnt say time
ham,We are supposed to meet to discuss abt our trip... Thought xuhui told you? In the afternoon. Thought we can go for lesson after that,0,132,25,4,suppos meet discu abt trip thought xuhui told afternoon thought go lesson
ham,Hey come online! Use msn... We are all there,0,44,9,3,hey come onlin use msn
ham,I'm fine. Hope you are good. Do take care.,0,42,9,4,im fine hope good take care
ham,Oops I was in the shower when u called. Hey a parking garage collapsed at university hospital. See I'm not crazy. Stuff like that DOES happen.,0,142,26,5,oop shower call hey park garag collaps univers hospit see im crazi stuff like happen
ham,Aiyo u so poor thing... Then u dun wan 2 eat? U bathe already?,0,62,14,4,aiyo poor thing dun wan eat bath alreadi
ham,Yar... I tot u knew dis would happen long ago already.,0,54,11,3,yar tot knew di would happen long ago alreadi
ham,You are gorgeous! keep those pix cumming :) thank you!,0,54,10,3,gorgeou keep pix cum thank
ham,JADE ITS PAUL. Y DIDNT U TXT ME? DO U REMEMBER ME FROM BARMED? I WANT 2 TALK 2 U! TXT ME,0,89,22,5,jade paul didnt txt rememb barm want talk txt
ham,Spending new years with my brother and his family. Lets plan to meet next week. Are you ready to be spoiled? :),0,111,22,4,spend new year brother famili let plan meet next week readi spoil
ham,So what u doing today?,0,22,5,2,today
ham,I said its okay. Sorry,0,22,5,2,said okay sorri
ham,Slept? I thinkThis time ( &lt;#&gt;  pm) is not dangerous,0,57,10,2,slept thinkthi time ltgt pm danger
ham,Networking job is there.,0,24,4,2,network job
spam,goldviking (29/M) is inviting you to be his friend. Reply YES-762 or NO-762 See him: www.SMS.ac/u/goldviking STOP? Send STOP FRND to 62468,1,138,22,5,goldvik invit friend repli ye see stop send stop frnd
ham,Dont let studying stress you out. L8r.,0,38,7,3,dont let studi stress
ham,That's y u haf 2 keep me busy...,0,32,8,2,that haf keep busi
ham,No rushing. I'm not working. I'm in school so if we rush we go hungry.,0,70,15,4,rush im work im school rush go hungri
ham,Which channel:-):-):):-).,0,25,2,2,channel
ham,So your telling me I coulda been your real Valentine and I wasn't? U never pick me for NOTHING!!,0,96,19,3,tell coulda real valentin wasnt never pick noth
spam,Phony £350 award - Todays Voda numbers ending XXXX are selected to receive a £350 award. If you have a match please call 08712300220 quoting claim code 3100 standard rates app,1,175,31,2,phoni award today voda number end xxxx select receiv award match pleas call quot claim code standard rate app
ham,"We made it! Eta at taunton is 12:30 as planned, hope that‘s still okday?! Good to see you! :-xx",0,95,19,4,made eta taunton plan hope still okday good see xx
ham,I'm hungry buy smth home...,0,27,5,2,im hungri buy smth home
ham,"HEY KATE, HOPE UR OK... WILL GIVE U A BUZ WEDLUNCH. GO OUTSOMEWHERE 4 ADRINK IN TOWN..CUD GO 2WATERSHD 4 A BIT? PPL FROMWRK WILL BTHERE. LOVE PETEXXX.",0,150,28,7,hey kate hope ur ok give buz wedlunch go outsomewher adrink towncud go watershd bit ppl fromwrk bthere love petexxx
ham,My drive can only be read. I need to write,0,42,10,2,drive read need write
ham,"Just looked it up and addie goes back Monday, sucks to be her",0,61,13,1,look addi go back monday suck
ham,Happy new year. Hope you are having a good semester,0,51,10,2,happi new year hope good semest
ham,Esplanade lor. Where else...,0,28,4,3,esplanad lor els
ham,Can you talk with me..,0,22,5,2,talk
ham,"Hmph. Go head, big baller.",0,26,5,3,hmph go head big baller
ham,Well its not like you actually called someone a punto. That woulda been worse.,0,78,14,3,well like actual call someon punto woulda wors
ham,"Nope. Since ayo travelled, he has forgotten his guy",0,51,9,2,nope sinc ayo travel forgotten guy
ham,You still around? Looking to pick up later,0,42,8,2,still around look pick later
spam,CDs 4u: Congratulations ur awarded £500 of CD gift vouchers or £125 gift guaranteed & Freeentry 2 £100 wkly draw xt MUSIC to 87066 TnCs www.ldew.com1win150ppmx3age16,1,165,26,3,cd congratul ur award cd gift voucher gift guarante freeentri wkli draw xt music tnc
ham,There's someone here that has a year  &lt;#&gt;  toyota camry like mr olayiwola's own. Mileage is  &lt;#&gt; k.its clean but i need to know how much will it sell for. If i can raise the dough for it how soon after landing will it sell. Holla back.,0,247,47,6,there someon year ltgt toyota camri like mr olayiwola mileag ltgt kit clean need know much sell rais dough soon land sell holla back
ham,Guess which pub im in? Im as happy as a pig in clover or whatever the saying is!,0,80,18,3,guess pub im im happi pig clover whatev say
ham,ILL B DOWN SOON,0,15,4,1,ill soon
ham,Oh k. . I will come tomorrow,0,28,7,3,oh come tomorrow
ham,Go fool dont cheat others ok,0,28,6,1,go fool dont cheat other ok
ham,"My mobile number.pls sms ur mail id.convey regards to achan,amma.Rakhesh.Qatar",0,78,10,5,mobil numberpl sm ur mail idconvey regard achanammarakheshqatar
ham,"By the way, 'rencontre' is to meet again. Mountains dont....",0,60,10,3,way rencontr meet mountain dont
spam,You have WON a guaranteed £1000 cash or a £2000 prize. To claim yr prize call our customer service representative on 08714712412 between 10am-7pm Cost 10p,1,154,26,2,guarante cash prize claim yr prize call custom servic repres pm cost
ham,U attend ur driving lesson how many times a wk n which day?,0,59,13,2,attend ur drive lesson mani time wk day
ham,"Uncle G, just checking up on you. Do have a rewarding month",0,59,12,2,uncl check reward month
ham,Hello boytoy ! Geeee ... I'm missing you today. I like to send you a tm and remind you I'm thinking of you ... And you are loved ... *loving kiss*,0,146,31,6,hello boytoy geeee im miss today like send tm remind im think love love kiss
ham,I think the other two still need to get cash but we can def be ready by 9,0,73,18,1,think two still need get cash def readi
ham,Hey gals...U all wanna meet 4 dinner at nìte?,0,45,9,3,hey galsu wan na meet dinner nìte
ham,Babe ! What are you doing ? Where are you ? Who are you talking to ? Do you think of me ? Are you being a good boy? Are you missing me? Do you love me ?,0,152,38,9,babe talk think good boy miss love
ham,Great! How is the office today?,0,31,6,3,great offic today
ham,"It's cool, we can last a little while. Getting more any time soon?",0,66,13,3,cool last littl get time soon
ham,:-( sad puppy noise,0,19,4,1,sad puppi nois
ham,Yes its possible but dint try. Pls dont tell to any one k,0,57,13,2,ye possibl dint tri pl dont tell one
ham,Anyway holla at me whenever you're around because I need an excuse to go creep on people in sarasota,0,100,19,1,anyway holla whenev your around need excus go creep peopl sarasota
ham,Where you. What happen,0,22,4,2,happen
ham,I was gonna ask you lol but i think its at 7,0,44,12,1,gon na ask lol think
spam,Ur cash-balance is currently 500 pounds - to maximize ur cash-in now send GO to 86688 only 150p/meg. CC: 08718720201 HG/Suite342/2lands Row/W1j6HL,1,146,22,2,ur cashbal current pound maxim ur cashin send go pmeg cc hgsuit land roww hl
spam,PRIVATE! Your 2003 Account Statement for shows 800 un-redeemed S.I.M. points. Call 08715203685 Identifier Code:4xx26 Expires 13/10/04,1,133,17,6,privat account statement show unredeem sim point call identifi code xx expir
ham,Go chase after her and run her over while she's crossing the street,0,67,13,1,go chase run she cross street
spam,I'd like to tell you my deepest darkest fantasies. Call me 09094646631 just 60p/min. To stop texts call 08712460324 (nat rate),1,126,21,3,id like tell deepest darkest fantasi call pmin stop text call nat rate
ham,Hey... Very inconvenient for your sis a not huh?,0,48,9,3,hey inconveni si huh
ham,Ok i vl..do u know i got adsense approved..,0,43,9,3,ok vldo know got adsens approv
ham,"* Was really good to see you the other day dudette, been missing you!",0,69,14,2,realli good see day dudett miss
ham,I want to go to perumbavoor,0,27,6,1,want go perumbavoor
ham,How many times i told in the stage all use to laugh. You not listen aha.,0,72,16,3,mani time told stage use laugh listen aha
ham,(You didn't hear it from me),0,28,6,1,didnt hear
